Date,NeuralNetwork
2006-11-03,-0.017260171284360193
2006-11-06,-0.020454059823898585
2006-11-07,-0.017657340962093704
2006-11-08,-0.021421567111253315
2006-11-09,-0.018922321714276324
2006-11-10,-0.01477929873003414
2006-11-13,-0.022184217658866356
2006-11-14,-0.013374769442640821
2006-11-15,-0.01346789262598147
2006-11-16,-0.005103766594511616
2006-11-17,0.0
2006-11-20,-0.002452271906898229
2006-11-21,0.0
2006-11-22,0.0
2006-11-23,0.0
2006-11-24,-0.002322801186814716
2006-11-27,0.0
2006-11-28,-0.004621165599556609
2006-11-29,-0.00125494602294407
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,-0.002148503062624263
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,-0.003059237699556294
2006-12-11,-0.012733824693158202
2006-12-12,-0.029390757793197442
2006-12-13,-0.026909070490717002
2006-12-14,-0.02492416702688005
2006-12-15,-0.012509174824323344
2006-12-18,-0.006815251302746739
2006-12-19,-0.011421843741721172
2006-12-20,-0.00741263190452135
2006-12-21,-0.009913313690976144
2006-12-22,-0.009256075020483867
2006-12-25,-0.0114613491281218
2006-12-26,-0.002804504632977989
2006-12-27,-0.0043247320859215455
2006-12-28,-0.0056269294537737435
2006-12-29,0.0
2007-01-02,0.0
2007-01-03,-0.007367775945111732
2007-01-04,-0.004487805720627125
2007-01-05,-0.01972208270839171
2007-01-08,-0.029723294573896886
2007-01-09,-0.02518033646484441
2007-01-10,-0.03618906418859269
2007-01-11,-0.033676123018893334
2007-01-12,-0.013553638765157916
2007-01-15,-0.009237845861587601
2007-01-16,-0.010711650411943885
2007-01-17,0.0
2007-01-18,0.0
2007-01-19,-0.005189003449306506
2007-01-22,-0.0027807871597695932
2007-01-23,-0.002207458813471619
2007-01-24,0.0
2007-01-25,-0.005360720005837871
2007-01-26,-0.016071149203584545
2007-01-29,-0.029217961056307473
2007-01-30,-0.04132409242395252
2007-01-31,-0.03165915386672735
2007-02-01,-0.025109863701641144
2007-02-02,-0.016430146305539073
2007-02-05,-0.002104535316414191
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,-0.014780351268359304
2007-02-13,-0.019683075347197376
2007-02-14,-0.012947400178269564
2007-02-26,-0.0072714734145040705
2007-02-27,-0.007774316926847935
2007-03-01,-0.046804620300742394
2007-03-02,-0.04863605673003479
2007-03-05,-0.08175558602503907
2007-03-06,-0.07092618819504648
2007-03-07,-0.06031906822326838
2007-03-08,-0.050837550317720304
2007-03-09,-0.05176326693185174
2007-03-12,-0.047422922998650585
2007-03-13,-0.041359255374472714
2007-03-14,-0.062052924784386176
2007-03-15,-0.05392996834140984
2007-03-16,-0.04824094794253042
2007-03-19,-0.048214846320222216
2007-03-20,-0.03930947474931734
2007-03-21,-0.03949424756584674
2007-03-22,-0.0275279392505291
2007-03-23,-0.027143900477155314
2007-03-26,-0.029453125298465554
2007-03-27,-0.033019666716907814
2007-03-28,-0.041088380282152115
2007-03-29,-0.03807144683707453
2007-03-30,-0.03749877495188303
2007-04-02,-0.04214902190513814
2007-04-03,-0.029661662912887743
2007-04-04,-0.013982314647773553
2007-04-09,-0.01004819825677783
2007-04-10,-0.003025140519079872
2007-04-11,-0.0042215268688921
2007-04-12,-0.011010098530707002
2007-04-13,-0.01853977821558017
2007-04-16,-0.012842639278035417
2007-04-17,-0.01972782490212599
2007-04-18,-0.01515330680433824
2007-04-19,-0.029636206372020135
2007-04-20,-0.02404717813848123
2007-04-23,-0.017625334505663393
2007-04-24,-0.014069462827062118
2007-04-25,-0.022895535301571623
2007-04-26,-0.026406353211794964
2007-04-27,-0.03132464039666394
2007-04-30,-0.038876320929631
2007-05-02,-0.042067828850915756
2007-05-03,-0.027228686985161454
2007-05-04,-0.008695352539880186
2007-05-07,-0.0017334557859393085
2007-05-08,-0.0062534334495513155
2007-05-09,-0.009515287243377246
2007-05-10,-0.008749870758088751
2007-05-11,-0.017121045620228093
2007-05-14,-0.021375913984758466
2007-05-15,-0.027546351358824772
2007-05-16,-0.028687771891149794
2007-05-17,-0.024810623062070714
2007-05-18,-0.022678677302080397
2007-05-21,-0.011945202052490722
2007-05-22,-0.0018497189941992787
2007-05-23,0.0
2007-05-24,-0.005127364206514939
2007-05-25,-0.01612539045246153
2007-05-28,-0.014445894354287114
2007-05-29,-0.01269506167061718
2007-05-30,-0.022159325584645173
2007-05-31,-0.028770329466175748
2007-06-01,-0.012480713455741976
2007-06-04,-0.001770530217052535
2007-06-05,-0.003751835511810131
2007-06-06,0.0
2007-06-07,-3.0219097535311157e-05
2007-06-08,-0.006412731085154277
2007-06-11,0.0
2007-06-12,-0.003299232975385924
2007-06-13,-0.011341065757008773
2007-06-14,-0.0008499504357476484
2007-06-15,0.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-0.005412377671734969
2007-06-25,-0.00690116546328523
2007-06-26,-0.015617866672593794
2007-06-27,-0.015213619322216432
2007-06-28,-0.0017471581015165993
2007-06-29,-0.009303407560491528
2007-07-02,-0.0003297908531243454
2007-07-03,0.0
2007-07-04,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,-0.017964547230026606
2007-07-11,-0.016628515753579265
2007-07-12,-0.004219710804131083
2007-07-13,0.0
2007-07-16,-0.003490174820763192
2007-07-17,-0.0034712603776698714
2007-07-18,0.0
2007-07-19,-0.008042410404892175
2007-07-20,-0.003657472339998691
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,-0.00555746234665333
2007-07-26,-0.02097474843289393
2007-07-27,-0.07311693644381123
2007-07-30,-0.07673951614872887
2007-07-31,-0.05099409382680864
2007-08-01,-0.0888036352188446
2007-08-02,-0.08063286387667401
2007-08-03,-0.06327164933162055
2007-08-06,-0.08404919170098257
2007-08-07,-0.09490114443976239
2007-08-08,-0.07221388197346745
2007-08-09,-0.06980373819912433
2007-08-10,-0.10493766113449365
2007-08-13,-0.10295635527768787
2007-08-14,-0.10449091117014764
2007-08-15,-0.13866397389582885
2007-08-16,-0.17483726029521962
2007-08-17,-0.19139401042643744
2007-08-20,-0.153545524435434
2007-08-21,-0.15892451964087984
2007-08-22,-0.15865438497659234
2007-08-23,-0.1318060080381398
2007-08-24,-0.13901032065834806
2007-08-27,-0.13556019386210316
2007-08-28,-0.1399930916601646
2007-08-29,-0.15601850851542176
2007-08-30,-0.13504403571371393
2007-08-31,-0.11964353220406854
2007-09-03,-0.13028748154384617
2007-09-04,-0.12438304888768248
2007-09-05,-0.12625615513877786
2007-09-06,-0.10901769544184692
2007-09-07,-0.10596604586466796
2007-09-10,-0.11893568362157225
2007-09-11,-0.11115522476364226
2007-09-12,-0.1098446214201545
2007-09-13,-0.12068024113783404
2007-09-14,-0.11242822776174033
2007-09-17,-0.12203280006217243
2007-09-18,-0.12249665768157825
2007-09-19,-0.1145638544259997
2007-09-20,-0.10959271845860974
2007-09-21,-0.11286604332187178
2007-09-26,-0.09232843252324863
2007-09-27,-0.07865257405997905
2007-09-28,-0.08173515425706623
2007-10-01,-0.06291279767684499
2007-10-02,-0.03172807851160686
2007-10-03,-0.020218627502588404
2007-10-04,-0.03850032839384854
2007-10-05,-0.03718060607734153
2007-10-08,-0.016377434176820693
2007-10-09,-0.029406926328082172
2007-10-11,-0.025829569375511396
2007-10-12,-0.04840274427033553
2007-10-15,-0.038868104292611894
2007-10-16,-0.0336048723452943
2007-10-17,-0.03974126455757765
2007-10-18,-0.027750740760616344
2007-10-19,-0.03531334953747056
2007-10-22,-0.06923788826667931
2007-10-23,-0.05457938785506089
2007-10-24,-0.06264766379716658
2007-10-25,-0.04779674249261634
2007-10-26,-0.04266417044709914
2007-10-29,-0.01193446484093641
2007-10-30,-0.015266057202080408
2007-10-31,-0.017457825711119757
2007-11-01,-0.03274789036206338
2007-11-02,-0.07001524804807213
2007-11-05,-0.06692701231165588
2007-11-06,-0.06812420133898778
2007-11-07,-0.05526530753699688
2007-11-08,-0.09155083250758489
2007-11-09,-0.0839264176747404
2007-11-12,-0.10473734261315837
2007-11-13,-0.09827467753835173
2007-11-14,-0.06840533121139092
2007-11-15,-0.0723815214424931
2007-11-16,-0.086356524680398
2007-11-19,-0.0863718803587058
2007-11-20,-0.09385929621339129
2007-11-21,-0.12351718165668024
2007-11-22,-0.12327714155303049
2007-11-23,-0.1387260402831454
2007-11-26,-0.12075252582577245
2007-11-27,-0.14022054439253906
2007-11-28,-0.14608720003411935
2007-11-29,-0.12868766028020728
2007-11-30,-0.11915671871052336
2007-12-03,-0.11636765944575767
2007-12-04,-0.11539052538966488
2007-12-05,-0.11245764215957499
2007-12-06,-0.10763877098993746
2007-12-07,-0.10561120495920195
2007-12-10,-0.11636758789112733
2007-12-11,-0.11244020496169982
2007-12-12,-0.12581553687715574
2007-12-13,-0.15526427182413083
2007-12-14,-0.15763834542707456
2007-12-17,-0.17934233577837932
2007-12-18,-0.17973635219282647
2007-12-19,-0.15589859268609974
2007-12-20,-0.17312913710341782
2007-12-21,-0.16760986138767853
2007-12-24,-0.14496488685778752
2007-12-25,-0.14001015580098997
2007-12-26,-0.13343920274776688
2007-12-27,-0.11302380301794768
2007-12-28,-0.10702615641765989
2007-12-31,-0.10094808531742383
2008-01-02,-0.11474458038972257
2008-01-03,-0.11804028367480601
2008-01-04,-0.09228080182512599
2008-01-07,-0.1182175319027361
2008-01-08,-0.07910773179130415
2008-01-09,-0.06506038073483367
2008-01-10,-0.06431232895354944
2008-01-11,-0.08026641902928933
2008-01-14,-0.03375258118219726
2008-01-15,0.0
2008-01-16,-0.01857002047707057
2008-01-17,-0.04153940183703542
2008-01-18,-0.038340637631508856
2008-01-21,-0.03807384335908204
2008-01-22,-0.10236763874803345
2008-01-23,-0.1229798092555826
2008-01-24,-0.09709189030777032
2008-01-25,-0.08972153191556465
2008-01-28,-0.12735399897806643
2008-01-29,-0.12289545244655764
2008-01-30,-0.13112881974813673
2008-01-31,-0.1396023523591653
2008-02-01,-0.1300875536136099
2008-02-12,-0.14185558265065434
2008-02-13,-0.1423192805361222
2008-02-14,-0.10214578984567546
2008-02-15,-0.10288757687560313
2008-02-18,-0.09939748544933846
2008-02-19,-0.08350959904657329
2008-02-20,-0.0993595614891144
2008-02-21,-0.07670358101780661
2008-02-22,-0.078796799784839
2008-02-25,-0.06039121041748918
2008-02-26,-0.05326354401239941
2008-02-27,-0.03504201982044275
2008-02-29,-0.044180674055791624
2008-03-03,-0.046896760860522746
2008-03-04,-0.013693104362569097
2008-03-05,-0.00664300224889558
2008-03-06,0.0
2008-03-07,-0.019589088955732525
2008-03-10,-0.04607337285009183
2008-03-11,-0.035117804976429245
2008-03-12,-0.028632385591456422
2008-03-13,-0.05972441480241941
2008-03-14,-0.06571009273236827
2008-03-17,-0.07436162821929815
2008-03-18,-0.053470217556636834
2008-03-19,-0.04048493550891896
2008-03-20,-0.008999585386264108
2008-03-21,0.0
2008-03-24,0.0
2008-03-25,-0.01875846279488358
2008-03-26,-0.02491031930598031
2008-03-27,-0.04250666881053444
2008-03-28,-0.031119803609194308
2008-03-31,-0.03811382390748086
2008-04-01,-0.05513262130440755
2008-04-02,-0.030553631978378126
2008-04-03,-0.039421128969468366
2008-04-07,-0.03267096345084086
2008-04-08,-0.0446106878138155
2008-04-09,-0.04742973554858643
2008-04-10,-0.030289290385473566
2008-04-11,-0.022423894646710574
2008-04-14,-0.021783831237472184
2008-04-15,-0.01401598684784866
2008-04-16,-0.0017257658834217704
2008-04-17,-0.004234438357642034
2008-04-18,-0.009195521647202609
2008-04-21,-0.011408243860980494
2008-04-22,-0.021350516405763686
2008-04-23,-0.02551514962835244
2008-04-24,-0.02026831907805382
2008-04-25,-0.02448626678635557
2008-04-28,-0.010679329909223823
2008-04-29,-0.031081328042262046
2008-04-30,-0.028224924397653783
2008-05-02,-0.023387501181531545
2008-05-05,-0.04025107551506302
2008-05-06,-0.035438984793865314
2008-05-07,-0.026241374664135675
2008-05-08,-0.02921466918565907
2008-05-09,-0.03722988715479336
2008-05-12,-0.035675727371429544
2008-05-13,-0.017960074290016115
2008-05-14,-0.01961736402796177
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,-0.02391777123151806
2008-05-21,-0.03368205079419739
2008-05-22,-0.03393503755193694
2008-05-23,-0.04963601822986874
2008-05-26,-0.05542122167722563
2008-05-27,-0.04403333600343995
2008-05-28,-0.05973282041533057
2008-05-29,-0.057999080537313064
2008-05-30,-0.050769353084007984
2008-06-02,-0.05056789184651378
2008-06-03,-0.06839281686784937
2008-06-04,-0.06315567808118283
2008-06-05,-0.055377062213686656
2008-06-06,-0.05583352016265508
2008-06-09,-0.07622715575389716
2008-06-10,-0.09353461311874733
2008-06-11,-0.09855496696775679
2008-06-12,-0.1288116835810812
2008-06-13,-0.12742098886464692
2008-06-16,-0.11229107389877191
2008-06-17,-0.11721682139549738
2008-06-18,-0.11156371686229827
2008-06-19,-0.13087505059590676
2008-06-20,-0.1459004748562598
2008-06-23,-0.14624130994870588
2008-06-24,-0.16250708535298264
2008-06-25,-0.15232781010090468
2008-06-26,-0.1483934136494851
2008-06-27,-0.17565244843249905
2008-06-30,-0.1849574740776151
2008-07-01,-0.20088910273352378
2008-07-02,-0.2089012147298599
2008-07-03,-0.20056119234601633
2008-07-04,-0.21117038511886999
2008-07-07,-0.20579801333913528
2008-07-08,-0.23640930706559327
2008-07-09,-0.2399703430420822
2008-07-10,-0.24452890970793584
2008-07-11,-0.22916006216700857
2008-07-14,-0.2448321550045942
2008-07-15,-0.28017703022164875
2008-07-16,-0.29638830220763734
2008-07-17,-0.26369309244429895
2008-07-18,-0.27289817619058077
2008-07-21,-0.23619002088748797
2008-07-22,-0.24249770917349955
2008-07-23,-0.22094362469556317
2008-07-24,-0.20824013188112123
2008-07-25,-0.21990428538977946
2008-07-28,-0.2209783564330856
2008-07-29,-0.25113993736741125
2008-07-30,-0.23945831642318582
2008-07-31,-0.24200335735160972
2008-08-01,-0.24687064504322775
2008-08-04,-0.2477559195659007
2008-08-05,-0.2557743478194249
2008-08-06,-0.2257105900734615
2008-08-07,-0.22422898682411585
2008-08-08,-0.19831788019140084
2008-08-11,-0.1859237412817749
2008-08-12,-0.1899546786064097
2008-08-13,-0.18536635206557128
2008-08-14,-0.18468686876909757
2008-08-15,-0.1999188829795403
2008-08-18,-0.218604202390126
2008-08-19,-0.22135825680088728
2008-08-20,-0.2174953419359109
2008-08-21,-0.23348689237634712
2008-08-22,-0.23594867288849664
2008-08-25,-0.21497172878467152
2008-08-26,-0.2184937257618531
2008-08-27,-0.2069186010466254
2008-08-28,-0.20896552614450026
2008-08-29,-0.20538430069311586
2008-09-01,-0.24048235182946798
2008-09-02,-0.2553096741101476
2008-09-03,-0.2618023502321457
2008-09-04,-0.2764139379371724
2008-09-05,-0.29006988087589036
2008-09-08,-0.2489052891805016
2008-09-09,-0.2763327350723038
2008-09-10,-0.27007839307335346
2008-09-11,-0.2975442859966877
2008-09-12,-0.28864534578938206
2008-09-15,-0.31578278605803
2008-09-16,-0.3434803391597604
2008-09-17,-0.333760885421991
2008-09-18,-0.3587130504513103
2008-09-19,-0.32091953271010165
2008-09-22,-0.30761189282006185
2008-09-23,-0.3066067498465992
2008-09-24,-0.3085807434398242
2008-09-25,-0.31705088535741455
2008-09-26,-0.33818669691092784
2008-09-29,-0.3374397547301651
2008-09-30,-0.36708005757081386
2008-10-01,-0.3591130763311021
2008-10-02,-0.36604190522277513
2008-10-03,-0.3561431573881758
2008-10-06,-0.3841605315697957
2008-10-07,-0.37716716451779164
2008-10-08,-0.41233550402989005
2008-10-09,-0.41858378471957625
2008-10-13,-0.42981824152584625
2008-10-14,-0.3964240565288101
2008-10-15,-0.40511351891473724
2008-10-16,-0.4209112005867415
2008-10-17,-0.4260542177311005
2008-10-20,-0.429060121650764
2008-10-21,-0.4262330796409738
2008-10-22,-0.43572833072242834
2008-10-23,-0.4526463725217257
2008-10-24,-0.47152342653758184
2008-10-27,-0.49032855319610114
2008-10-28,-0.48238968273371696
2008-10-29,-0.46627718457287215
2008-10-30,-0.4309741353129324
2008-10-31,-0.3991149953041775
2008-11-03,-0.38771804758142225
2008-11-04,-0.39218523791571414
2008-11-05,-0.3988817446236762
2008-11-06,-0.43526197244029563
2008-11-07,-0.4395263119331376
2008-11-10,-0.43511918311868036
2008-11-11,-0.4395960639608626
2008-11-12,-0.4413068622292602
2008-11-13,-0.45753872837683895
2008-11-14,-0.45202031526809916
2008-11-17,-0.4510673774404049
2008-11-18,-0.4714029572042989
2008-11-19,-0.4751920800176145
2008-11-20,-0.5013730540363432
2008-11-21,-0.48302364584047564
2008-11-24,-0.4844440338772823
2008-11-25,-0.4702566788006146
2008-11-26,-0.47101831126334903
2008-11-27,-0.45182886131608213
2008-11-28,-0.45223764194356075
2008-12-01,-0.44873924884140304
2008-12-02,-0.4700335235578468
2008-12-03,-0.48327126716643787
2008-12-04,-0.48616901753721087
2008-12-05,-0.4925824968270708
2008-12-08,-0.4711277097331801
2008-12-09,-0.4663498880895789
2008-12-10,-0.4440207932217468
2008-12-11,-0.44527740658242065
2008-12-12,-0.46210938661524803
2008-12-15,-0.44362460850918106
2008-12-16,-0.4459580959853747
2008-12-17,-0.44033107317248144
2008-12-18,-0.43427536011390444
2008-12-19,-0.4360561365535155
2008-12-22,-0.4581410240827377
2008-12-23,-0.4762472332861145
2008-12-24,-0.4738903277897851
2008-12-25,-0.47576172116886994
2008-12-26,-0.4727998739672922
2008-12-29,-0.4748983983648096
2008-12-30,-0.4551771887594468
2008-12-31,-0.4541127871980084
2009-01-02,-0.4541127871980084
2009-01-05,-0.44250498021421847
2009-01-06,-0.42947368384605544
2009-01-07,-0.41897788398307634
2009-01-08,-0.44809496067889587
2009-01-09,-0.44983054919370913
2009-01-12,-0.4568313119694577
2009-01-13,-0.450432583375341
2009-01-14,-0.45200405768830576
2009-01-15,-0.4765735235026747
2009-01-16,-0.4706184334471203
2009-01-19,-0.4731449963851522
2009-01-20,-0.49211332913865513
2009-01-21,-0.4879568229434943
2009-02-02,-0.495728864273394
2009-02-03,-0.47725553501460116
2009-02-04,-0.4716794192880278
2009-02-05,-0.4739789596058056
2009-02-06,-0.4665396038117373
2009-02-09,-0.4711661556606991
2009-02-10,-0.46595629976836705
2009-02-11,-0.466022832206644
2009-02-12,-0.4804387773429456
2009-02-13,-0.4656555048793455
2009-02-16,-0.47255621623188626
2009-02-17,-0.47706554535683665
2009-02-18,-0.4746490405605822
2009-02-19,-0.4751201144131746
2009-02-20,-0.486876370327867
2009-02-23,-0.48923001671335564
2009-02-24,-0.4940474228888636
2009-02-25,-0.48472051623932144
2009-02-26,-0.4843806529227421
2009-02-27,-0.48502825196477306
2009-03-02,-0.5073258539403458
2009-03-03,-0.5104992701465496
2009-03-04,-0.505026069657742
2009-03-05,-0.4903854175242759
2009-03-06,-0.49640046869544974
2009-03-09,-0.49432824026905375
2009-03-10,-0.4866834338067688
2009-03-11,-0.4748975193385241
2009-03-12,-0.4757723789487005
2009-03-13,-0.45890070766203495
2009-03-16,-0.44384882365132716
2009-03-17,-0.4330287794174239
2009-03-18,-0.4352798087874562
2009-03-19,-0.4293470785200464
2009-03-20,-0.43416562001041226
2009-03-23,-0.41673686961286094
2009-03-24,-0.39997272956582675
2009-03-25,-0.3952501552084897
2009-03-26,-0.3939301463833581
2009-03-27,-0.39212972693985293
2009-03-30,-0.41849926316900443
2009-03-31,-0.4199889125131355
2009-04-02,-0.3843093616502452
2009-04-03,-0.3690431645368669
2009-04-06,-0.3660256110182831
2009-04-07,-0.36776558231609213
2009-04-08,-0.3923253837073297
2009-04-09,-0.3642245614359102
2009-04-10,-0.35175302927830665
2009-04-13,-0.34644545865781307
2009-04-14,-0.3364772567901215
2009-04-15,-0.33560443279566476
2009-04-16,-0.3168139277567401
2009-04-17,-0.3452997225826123
2009-04-20,-0.34138435107992426
2009-04-21,-0.32954927057176986
2009-04-22,-0.3254094328544299
2009-04-23,-0.3348732572333081
2009-04-24,-0.3323658409098037
2009-04-27,-0.3575405389184282
2009-04-28,-0.3697416823700911
2009-04-29,-0.36362350376029984
2009-04-30,-0.31962284234286764
2009-05-04,-0.2772980555192517
2009-05-05,-0.2646490102369585
2009-05-06,-0.2329264417804644
2009-05-07,-0.22206775134403278
2009-05-08,-0.23231484834229132
2009-05-11,-0.219812307737433
2009-05-12,-0.2546685833433262
2009-05-13,-0.25041829950335914
2009-05-14,-0.2746985826216115
2009-05-15,-0.25652027421612844
2009-05-18,-0.23696450210178333
2009-05-19,-0.23029897905870744
2009-05-20,-0.22954120650578658
2009-05-21,-0.23080426800959197
2009-05-22,-0.2396726957086579
2009-05-25,-0.229225000547162
2009-05-26,-0.23480810606551528
2009-05-27,-0.20626761607131228
2009-06-01,-0.20499452020438957
2009-06-02,-0.18891924075424749
2009-06-03,-0.19500615181752523
2009-06-04,-0.214976444421774
2009-06-05,-0.21758032883688316
2009-06-08,-0.23371019588594066
2009-06-09,-0.25708450124254334
2009-06-10,-0.25356571671697337
2009-06-11,-0.24158993938041606
2009-06-12,-0.253110812921433
2009-06-15,-0.27541182885417925
2009-06-16,-0.27141928338180443
2009-06-17,-0.2742130911627161
2009-06-18,-0.2838754722821316
2009-06-19,-0.2794345031428277
2009-06-22,-0.2728593565363301
2009-06-23,-0.285305272026665
2009-06-24,-0.2654468201565242
2009-06-25,-0.2583539273807056
2009-06-26,-0.25293157689313994
2009-06-29,-0.25815530846051793
2009-06-30,-0.25448111927032124
2009-07-01,-0.24073919809226196
2009-07-02,-0.23290806495132654
2009-07-03,-0.23287366804791398
2009-07-06,-0.23113272765990023
2009-07-07,-0.22780293208778646
2009-07-08,-0.23332046186934619
2009-07-09,-0.22225038934989017
2009-07-10,-0.21879455902050526
2009-07-13,-0.242131797249714
2009-07-14,-0.230621083538748
2009-07-15,-0.2170979895185171
2009-07-16,-0.2113707455451772
2009-07-17,-0.20708086544974147
2009-07-20,-0.20297973218998522
2009-07-21,-0.2026765550031936
2009-07-22,-0.19550009038711347
2009-07-23,-0.1900551611237722
2009-07-24,-0.18245702688794818
2009-07-27,-0.17952184534029492
2009-07-28,-0.15929698727576413
2009-07-29,-0.15884435787296858
2009-07-30,-0.16800274683777894
2009-07-31,-0.16234233646087604
2009-08-03,-0.15810699839934073
2009-08-04,-0.16537559852233297
2009-08-05,-0.17979799362601634
2009-08-06,-0.17551028226035104
2009-08-07,-0.16573540656641617
2009-08-10,-0.17595400689313068
2009-08-11,-0.17702514878930864
2009-08-12,-0.18886696454163665
2009-08-13,-0.17377361150977388
2009-08-14,-0.17128754372792432
2009-08-17,-0.18588310729286028
2009-08-18,-0.20204621483135154
2009-08-19,-0.19634868079282541
2009-08-20,-0.2067396643378565
2009-08-21,-0.21653212817014833
2009-08-24,-0.1982870815405311
2009-08-25,-0.2074223003728427
2009-08-26,-0.22092889773733781
2009-08-27,-0.22559415335356015
2009-08-28,-0.2099323833041028
2009-08-31,-0.22033304173552537
2009-09-01,-0.19900614722495125
2009-09-02,-0.195194875774782
2009-09-03,-0.1845794751870874
2009-09-04,-0.17868713643748402
2009-09-07,-0.16815102240104474
2009-09-08,-0.16057682303438248
2009-09-09,-0.16198612600800466
2009-09-10,-0.14259494708504472
2009-09-11,-0.14040439454598774
2009-09-14,-0.154591096811869
2009-09-15,-0.14349566006348624
2009-09-16,-0.13497149930745134
2009-09-17,-0.12930922679698809
2009-09-18,-0.12701483427025972
2009-09-21,-0.13649867844508268
2009-09-22,-0.13654390459923416
2009-09-23,-0.14586700552686593
2009-09-24,-0.1550721685664439
2009-09-25,-0.14898548053173888
2009-09-28,-0.1555501559378747
2009-09-29,-0.13602865844647716
2009-09-30,-0.12360317484054062
2009-10-01,-0.11253725006749826
2009-10-02,-0.1253712326552433
2009-10-05,-0.1243465466171978
2009-10-06,-0.11224985268152043
2009-10-07,-0.10424467990144037
2009-10-08,-0.12058322206350691
2009-10-09,-0.10739535440107628
2009-10-12,-0.10781585790392201
2009-10-13,-0.1145391270618441
2009-10-14,-0.10111300925080269
2009-10-15,-0.0924374242222975
2009-10-16,-0.08850287262078005
2009-10-19,-0.08866372314741167
2009-10-20,-0.08478983196043499
2009-10-21,-0.09313015384516798
2009-10-22,-0.11104047804748018
2009-10-23,-0.1102594825496378
2009-10-26,-0.10622112129450345
2009-10-27,-0.10839593555613503
2009-10-28,-0.11995272483565123
2009-10-29,-0.14324332929114514
2009-10-30,-0.1468361002089893
2009-11-02,-0.1503034061956392
2009-11-03,-0.15050020173922196
2009-11-04,-0.13587232454533427
2009-11-05,-0.14635439716722665
2009-11-06,-0.13970416980621592
2009-11-09,-0.1274518888648376
2009-11-10,-0.11612096569613228
2009-11-11,-0.1045527514366843
2009-11-12,-0.10752909441591907
2009-11-13,-0.11414516435078415
2009-11-16,-0.09414375739418479
2009-11-17,-0.10248116441127786
2009-11-18,-0.10503279968690915
2009-11-19,-0.10159829430884781
2009-11-20,-0.11561584044625206
2009-11-23,-0.11550596444575256
2009-11-24,-0.11369622291261039
2009-11-25,-0.1085816921801952
2009-11-26,-0.11442533426067536
2009-11-27,-0.15175778951262076
2009-11-30,-0.14391388343069222
2009-12-01,-0.13152106292440913
2009-12-02,-0.12013060040531476
2009-12-03,-0.12168045274087391
2009-12-04,-0.12695886773660392
2009-12-07,-0.10719543739125126
2009-12-08,-0.10878680689161968
2009-12-09,-0.10764485647373467
2009-12-10,-0.12217873354897224
2009-12-11,-0.10840991198955385
2009-12-14,-0.10637461501148426
2009-12-15,-0.106684505700267
2009-12-16,-0.11369913094710804
2009-12-17,-0.11415582463969531
2009-12-18,-0.11182440191259224
2009-12-21,-0.10695532782660278
2009-12-22,-0.09607482799748679
2009-12-23,-0.09179659299499499
2009-12-24,-0.08913455262992254
2009-12-25,-0.0906984901979897
2009-12-28,-0.07859044812083338
2009-12-29,-0.07827489190840009
2009-12-30,-0.069977862166412
2009-12-31,-0.057792757811023554
2010-01-04,-0.05562564080602994
2010-01-05,-0.04505866758893795
2010-01-06,-0.03102054116594466
2010-01-07,-0.039400952900692676
2010-01-08,-0.026954283073887364
2010-01-11,-0.022344973703581017
2010-01-12,-0.02997034151358058
2010-01-13,-0.04994379368916235
2010-01-14,-0.04196957837770521
2010-01-15,-0.036916157736230915
2010-01-18,-0.043234004357931566
2010-01-19,-0.051020903353604874
2010-01-20,-0.05612322888484411
2010-01-21,-0.05946978626010635
2010-01-22,-0.08517755159696982
2010-01-25,-0.09587142754946065
2010-01-26,-0.13235836116237998
2010-01-27,-0.13087961474788334
2010-01-28,-0.12070820747318378
2010-01-29,-0.12048732583027766
2010-02-01,-0.13616845972734903
2010-02-02,-0.14566066816797552
2010-02-03,-0.12801983420825092
2010-02-04,-0.12801743626773932
2010-02-05,-0.15921346669924819
2010-02-08,-0.1518506131489542
2010-02-09,-0.14082444033056452
2010-02-10,-0.13195264728435785
2010-02-22,-0.11481607810354966
2010-02-23,-0.10294999346471223
2010-02-24,-0.11105871180245264
2010-02-25,-0.12410918029355078
2010-02-26,-0.12285332323483789
2010-03-01,-0.10279929911254504
2010-03-02,-0.10238005720166699
2010-03-03,-0.09518368347265471
2010-03-04,-0.10885814950090167
2010-03-05,-0.09630890694463878
2010-03-08,-0.08642826068543463
2010-03-09,-0.0837360197737459
2010-03-10,-0.07589794509229486
2010-03-11,-0.08207277396265344
2010-03-12,-0.08340532476465112
2010-03-15,-0.09728705194241205
2010-03-16,-0.0899867954662692
2010-03-17,-0.07157030755685556
2010-03-18,-0.06974368691831756
2010-03-19,-0.06986789870864574
2010-03-22,-0.0822648587256607
2010-03-23,-0.08631924027982985
2010-03-24,-0.0852196772225916
2010-03-25,-0.0833055469561399
