Date,XGBoost
2006-11-09,-0.013259671586943744
2006-11-10,-0.010287406813691335
2006-11-13,-0.014998161657088338
2006-11-14,-0.011807335467051261
2006-11-15,-0.008003143379540889
2006-11-16,0.0
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-23,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-0.009790174906489812
2006-11-29,-0.011184803010768074
2006-11-30,-0.004435470333654101
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,-0.0028353907480296314
2006-12-08,-0.011337178914872847
2006-12-11,-0.01660088307658425
2006-12-12,-0.03770046402924754
2006-12-13,-0.03588435870780271
2006-12-14,-0.031926708174092266
2006-12-15,-0.021234063492739375
2006-12-18,-0.012913406759569535
2006-12-19,-0.02030150284268728
2006-12-20,-0.014887121715617346
2006-12-21,-0.016761302969001912
2006-12-22,-0.011804222780006923
2006-12-25,-0.017104041447631113
2006-12-26,-0.008374094390169895
2006-12-27,-0.00858823354125493
2006-12-28,-0.007957631589472158
2006-12-29,0.0
2007-01-02,0.0
2007-01-03,-0.0004716564418155711
2007-01-04,0.0
2007-01-05,-0.010458584075937138
2007-01-08,-0.022762650485699032
2007-01-09,-0.018124684987693263
2007-01-10,-0.03221621412430886
2007-01-11,-0.030671609494011265
2007-01-12,-0.012154817115823668
2007-01-15,-0.011703294516307028
2007-01-16,-0.005867191501473523
2007-01-17,0.0
2007-01-18,0.0
2007-01-19,-0.0039720871975678085
2007-01-22,-0.003830311907448092
2007-01-23,-0.004099771002448294
2007-01-24,0.0
2007-01-25,-0.003335847624757249
2007-01-26,-0.016899395476238643
2007-01-29,-0.023627058637042953
2007-01-30,-0.019787233430308082
2007-01-31,-0.02466354918535374
2007-02-01,-0.02167870473578193
2007-02-02,-0.012692909486985537
2007-02-05,-0.01399365369324046
2007-02-06,-0.004919135293778076
2007-02-07,-0.009908767087237758
2007-02-08,-0.009413477606163068
2007-02-09,-0.008732650948386378
2007-02-12,-0.018814887627778942
2007-02-13,-0.027107601992323538
2007-02-14,-0.020535142721422872
2007-02-26,-0.015166581427541015
2007-02-27,-0.016946623141357087
2007-03-01,-0.04737284119564955
2007-03-02,-0.04772302180067245
2007-03-05,-0.08513802154259487
2007-03-06,-0.0746960476910068
2007-03-07,-0.0610489727799971
2007-03-08,-0.04957602108567094
2007-03-09,-0.05420741196568646
2007-03-12,-0.050760735689473924
2007-03-13,-0.03607222627705131
2007-03-14,-0.05574930473775741
2007-03-15,-0.046632543499208756
2007-03-16,-0.04082697551483161
2007-03-19,-0.043445398428650694
2007-03-20,-0.03598535958090632
2007-03-21,-0.033294372662359906
2007-03-22,-0.023215561251895722
2007-03-23,-0.025900941047605097
2007-03-26,-0.029250169385580005
2007-03-27,-0.033598857978843766
2007-03-28,-0.0428217574914761
2007-03-29,-0.04126344245784985
2007-03-30,-0.04276732485592449
2007-04-02,-0.048945323451575984
2007-04-03,-0.04069925090456261
2007-04-04,-0.02476771661109345
2007-04-09,-0.02263404057701157
2007-04-10,-0.015738217167138746
2007-04-11,-0.01705766793985375
2007-04-12,-0.02443857127774829
2007-04-13,-0.032626109682586946
2007-04-16,-0.025694175201234626
2007-04-17,-0.03482821165590555
2007-04-18,-0.03491685421208568
2007-04-19,-0.048432675448915274
2007-04-20,-0.046333743541717376
2007-04-23,-0.040586278668710896
2007-04-24,-0.041836079827046735
2007-04-25,-0.0530500306963102
2007-04-26,-0.04986164378746594
2007-04-27,-0.05476997039396492
2007-04-30,-0.06617389604956014
2007-05-02,-0.0721084600565991
2007-05-03,-0.07366502726727409
2007-05-04,-0.0547828089273128
2007-05-07,-0.04290704441123505
2007-05-08,-0.04378370202967874
2007-05-09,-0.05079965370179873
2007-05-10,-0.04394248714783355
2007-05-11,-0.051528342103835056
2007-05-14,-0.051896954148890506
2007-05-15,-0.059868060145417124
2007-05-16,-0.06023787923442703
2007-05-17,-0.050784744444562824
2007-05-18,-0.0489692151308212
2007-05-21,-0.033473545340926836
2007-05-22,-0.01938927949144409
2007-05-23,-0.01543082658436401
2007-05-24,-0.015243609709388317
2007-05-25,-0.023209300227315266
2007-05-28,-0.027960893787158825
2007-05-29,-0.027453757703878257
2007-05-30,-0.031893130137997994
2007-05-31,-0.03952985269073084
2007-06-01,-0.019210239964980835
2007-06-04,-0.017059270392695502
2007-06-05,-0.019042354141868723
2007-06-06,-0.01393709977768387
2007-06-07,-0.013219105651388063
2007-06-08,-0.018651509519909792
2007-06-11,-0.009065794959078333
2007-06-12,-0.008552176893145691
2007-06-13,-0.011524948713943717
2007-06-14,0.0
2007-06-15,0.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-0.007359904050534327
2007-06-25,0.0
2007-06-26,-0.0019090022488461589
2007-06-27,-0.00826951070571813
2007-06-28,-0.00504626010187903
2007-06-29,-0.009538819277890798
2007-07-02,-0.0005673349030019814
2007-07-03,0.0
2007-07-04,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,-0.017964547230026606
2007-07-11,-0.016628515753579043
2007-07-12,-0.004219710804130972
2007-07-13,0.0
2007-07-16,-0.003490174820763081
2007-07-17,-0.0034712603776699824
2007-07-18,0.0
2007-07-19,-0.008042410404892175
2007-07-20,-0.003657472339998802
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,-0.00555746234665333
2007-07-26,-0.02097474843289404
2007-07-27,-0.07311693644381134
2007-07-30,-0.0767395161487292
2007-07-31,-0.05099409382680886
2007-08-01,-0.08921802161382675
2007-08-02,-0.07948744667437269
2007-08-03,-0.06108745858904241
2007-08-06,-0.07842919265377346
2007-08-07,-0.08957648273038465
2007-08-08,-0.06923864029876692
2007-08-09,-0.06477633852842779
2007-08-10,-0.09472670579366427
2007-08-13,-0.08717804369245141
2007-08-14,-0.08457151571232802
2007-08-15,-0.12043620682138001
2007-08-16,-0.16149775285165913
2007-08-17,-0.17108244907724024
2007-08-20,-0.1309175875186832
2007-08-21,-0.1330605216712213
2007-08-22,-0.13249034457554
2007-08-23,-0.11025508547333518
2007-08-24,-0.1141346586178481
2007-08-27,-0.11279978501842025
2007-08-28,-0.11235328056276417
2007-08-29,-0.12324834930649975
2007-08-30,-0.10144467270873525
2007-08-31,-0.08417514377992685
2007-09-03,-0.09033138815024111
2007-09-04,-0.08503118544459964
2007-09-05,-0.08075887448859609
2007-09-06,-0.06454547167850211
2007-09-07,-0.05995815076918842
2007-09-10,-0.07316345259054635
2007-09-11,-0.06735938743743963
2007-09-12,-0.07065250612151486
2007-09-13,-0.08309479136110542
2007-09-14,-0.0764892505499809
2007-09-17,-0.09061868283309493
2007-09-18,-0.09109913751630294
2007-09-19,-0.08441040040860204
2007-09-20,-0.07452698459254259
2007-09-21,-0.062000903667499
2007-09-26,-0.04038330416472791
2007-09-27,-0.029702900981948832
2007-09-28,-0.03249998001941623
2007-10-01,-0.020220302741908336
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,-0.011782967410741918
2007-10-05,-0.017252404364782592
2007-10-08,-0.002597922930563601
2007-10-09,-0.015453797143816006
2007-10-11,-0.012422087680895366
2007-10-12,-0.02810611393181972
2007-10-15,-0.026197909898449834
2007-10-16,-0.020941263474615335
2007-10-17,-0.020203784505545608
2007-10-18,-0.00795144692128602
2007-10-19,-0.013286612526488217
2007-10-22,-0.042824002466758215
2007-10-23,-0.02220165419959952
2007-10-24,-0.030184647565414724
2007-10-25,-0.019450605954638323
2007-10-26,-0.0132061964932777
2007-10-29,0.0
2007-10-30,-0.0008210872631275734
2007-10-31,-0.000980770147960719
2007-11-01,-0.013845327389755968
2007-11-02,-0.05015482943910898
2007-11-05,-0.05078371005832527
2007-11-06,-0.056486878725379386
2007-11-07,-0.05209720769138071
2007-11-08,-0.08126559627876717
2007-11-09,-0.07259870037438376
2007-11-12,-0.09610066487626912
2007-11-13,-0.09281940731857763
2007-11-14,-0.07357337455155366
2007-11-15,-0.07766352864582693
2007-11-16,-0.08933184891840518
2007-11-19,-0.09297373581260937
2007-11-20,-0.09839429819886902
2007-11-21,-0.1202424293250931
2007-11-22,-0.11912136602251078
2007-11-23,-0.12884311826543937
2007-11-26,-0.10801076511779706
2007-11-27,-0.1292515923620864
2007-11-28,-0.13832511028669503
2007-11-29,-0.12023083710149174
2007-11-30,-0.11282605621417574
2007-12-03,-0.11001695184801408
2007-12-04,-0.10903279508305308
2007-12-05,-0.1060788330818977
2007-12-06,-0.10122532845630228
2007-12-07,-0.099183190212209
2007-12-10,-0.11001687977911712
2007-12-11,-0.10606127056205339
2007-12-12,-0.11953273162321776
2007-12-13,-0.1491931160268597
2007-12-14,-0.15158425220953942
2007-12-17,-0.17344423017028243
2007-12-18,-0.17384107839941298
2007-12-19,-0.14983199578298922
2007-12-20,-0.16718637694136151
2007-12-21,-0.1616274339289273
2007-12-24,-0.13881970889161654
2007-12-25,-0.13382936794739975
2007-12-26,-0.12721118914251006
2007-12-27,-0.10664906296524834
2007-12-28,-0.10060831099399903
2007-12-31,-0.09448655650810078
2008-01-02,-0.11107761426996332
2008-01-03,-0.11691396239242913
2008-01-04,-0.11092469583993902
2008-01-07,-0.1499518242008716
2008-01-08,-0.12825328600181385
2008-01-09,-0.11292488510160836
2008-01-10,-0.10698610615698356
2008-01-11,-0.1185628089261499
2008-01-14,-0.09194835184791306
2008-01-15,-0.06580163991356092
2008-01-16,-0.09879997874919955
2008-01-17,-0.12098094955823402
2008-01-18,-0.11941690491157975
2008-01-21,-0.12172742857014596
2008-01-22,-0.17853799011411375
2008-01-23,-0.19081705568751328
2008-01-24,-0.1735980361984798
2008-01-25,-0.158738463920571
2008-01-28,-0.18366156274745415
2008-01-29,-0.1807741118277234
2008-01-30,-0.18576620532895405
2008-01-31,-0.19325947843062774
2008-02-01,-0.17165066785396
2008-02-12,-0.17613645488254304
2008-02-13,-0.17220034478139978
2008-02-14,-0.13960433101494796
2008-02-15,-0.14570446325677633
2008-02-18,-0.14610675014897723
2008-02-19,-0.13282347368369163
2008-02-20,-0.14738256529262828
2008-02-21,-0.12876754189175454
2008-02-22,-0.12302976421421685
2008-02-25,-0.09993129260749234
2008-02-26,-0.09692287901059593
2008-02-27,-0.08472410607350656
2008-02-29,-0.0931273716883716
2008-03-03,-0.09251704727452448
2008-03-04,-0.06404541089876126
2008-03-05,-0.05872274869958627
2008-03-06,-0.05966086306664886
2008-03-07,-0.08190596119000637
2008-03-10,-0.11262241277476848
2008-03-11,-0.0979845243004056
2008-03-12,-0.09395677367945843
2008-03-13,-0.12109070520750242
2008-03-14,-0.12693778890961926
2008-03-17,-0.1254320850270647
2008-03-18,-0.11177546762569734
2008-03-19,-0.09772888193988172
2008-03-20,-0.05409969404770709
2008-03-21,-0.03963213387477338
2008-03-24,0.0
2008-03-25,-0.032486980649782615
2008-03-26,-0.03315724861491087
2008-03-27,-0.0557799215020961
2008-03-28,-0.041954555996129184
2008-03-31,-0.05640055836767788
2008-04-01,-0.07226674757969509
2008-04-02,-0.04606449987567829
2008-04-03,-0.05613277406646633
2008-04-07,-0.03678884142807448
2008-04-08,-0.05188210322594555
2008-04-09,-0.04688051855071851
2008-04-10,-0.03410516695828547
2008-04-11,-0.025593148526909193
2008-04-14,-0.023386712530589326
2008-04-15,-0.02146037670500478
2008-04-16,-0.007191978330515103
2008-04-17,-0.018115617567794895
2008-04-18,-0.024451502578744955
2008-04-21,-0.03312734986458821
2008-04-22,-0.03824579680426299
2008-04-23,-0.03981674769628618
2008-04-24,-0.03908043305708819
2008-04-25,-0.0475146519618872
2008-04-28,-0.038298668008756476
2008-04-29,-0.05746302148867921
2008-04-30,-0.04428183492746285
2008-05-02,-0.0421714840524694
2008-05-05,-0.05506394727403918
2008-05-06,-0.048820780993844126
2008-05-07,-0.04493077590125738
2008-05-08,-0.049246344434182854
2008-05-09,-0.0578469072594493
2008-05-12,-0.056690014329514926
2008-05-13,-0.039028391612207725
2008-05-14,-0.04032893364791934
2008-05-15,-0.019217214068480093
2008-05-16,-0.01328518516087085
2008-05-19,-0.003579942801445246
2008-05-20,-0.03157972313607593
2008-05-21,-0.038291499127672934
2008-05-22,-0.03776874256388241
2008-05-23,-0.05624604556870905
2008-05-26,-0.06217211967418723
2008-05-27,-0.053516495561305444
2008-05-28,-0.06897810255959891
2008-05-29,-0.07279459943273581
2008-05-30,-0.06611296143540601
2008-06-02,-0.06842563315925687
2008-06-03,-0.08815562033740498
2008-06-04,-0.08092025931974833
2008-06-05,-0.07309545054120603
2008-06-06,-0.07462240226643391
2008-06-09,-0.0990743078821924
2008-06-10,-0.12006798026728327
2008-06-11,-0.12475859344376816
2008-06-12,-0.15552175607995633
2008-06-13,-0.1526003032776455
2008-06-16,-0.1372560018492659
2008-06-17,-0.13932073879190698
2008-06-18,-0.13482131682335985
2008-06-19,-0.1516845306829938
2008-06-20,-0.16501936063582212
2008-06-23,-0.16197816303902057
2008-06-24,-0.17728758066860173
2008-06-25,-0.16043030257607083
2008-06-26,-0.1598067653938835
2008-06-27,-0.18791623679801983
2008-06-30,-0.19608586825342444
2008-07-01,-0.21179997029212394
2008-07-02,-0.21970268684265182
2008-07-03,-0.21147653711400183
2008-07-04,-0.22194087452617373
2008-07-07,-0.2166418558156621
2008-07-08,-0.24683519031669943
2008-07-09,-0.25034760476638407
2008-07-10,-0.25484392986186466
2008-07-11,-0.239684924860466
2008-07-14,-0.2551430347203423
2008-07-15,-0.29000531953137476
2008-07-16,-0.30599524671753575
2008-07-17,-0.27374644946683946
2008-07-18,-0.2828258492186154
2008-07-21,-0.2466188982192088
2008-07-22,-0.2528404628498867
2008-07-23,-0.23158067264561133
2008-07-24,-0.21905063025976967
2008-07-25,-0.23055552422816694
2008-07-28,-0.23161493016436197
2008-07-29,-0.2613646921433235
2008-07-30,-0.2498425692355133
2008-07-31,-0.25235286078860497
2008-08-01,-0.257153691707384
2008-08-04,-0.25802687890512743
2008-08-05,-0.2659358254721903
2008-08-06,-0.2362825510273584
2008-08-07,-0.2348211772316261
2008-08-08,-0.20926385460277508
2008-08-11,-0.19703894227810548
2008-08-12,-0.20101484215620258
2008-08-13,-0.19648916351989654
2008-08-14,-0.19581895772455715
2008-08-15,-0.21084299768478076
2008-08-18,-0.22927319224839426
2008-08-19,-0.23198964346411988
2008-08-20,-0.22817947190752053
2008-08-21,-0.24395267757314643
2008-08-22,-0.24638084552761674
2008-08-25,-0.2256903155619091
2008-08-26,-0.2291642240413725
2008-08-27,-0.21774714328872136
2008-08-28,-0.21976612016473906
2008-08-29,-0.216233791902382
2008-09-01,-0.2508526227092108
2008-09-02,-0.2654774963057258
2008-09-03,-0.27188152299307067
2008-09-04,-0.2862936076018239
2008-09-05,-0.29976309558754133
2008-09-08,-0.2591605553040762
2008-09-09,-0.28621351346129775
2008-09-10,-0.28004456674033684
2008-09-11,-0.30713544698258977
2008-09-12,-0.29835801075970725
2008-09-15,-0.32512492296064466
2008-09-16,-0.3524443003490618
2008-09-17,-0.3428575536896685
2008-09-18,-0.36746902787261526
2008-09-19,-0.3301915337121869
2008-09-22,-0.3170655931292826
2008-09-23,-0.31607417413568106
2008-09-24,-0.31802121529623273
2008-09-25,-0.3263757079378823
2008-09-26,-0.3472229362154161
2008-09-29,-0.3464861926031324
2008-09-30,-0.3757217938938493
2008-10-01,-0.36786359189547413
2008-10-02,-0.37469781622771503
2008-10-03,-0.3649342235098696
2008-10-06,-0.3925690552182469
2008-10-07,-0.3856711739141586
2008-10-08,-0.4203593333961949
2008-10-09,-0.4265223015675469
2008-10-13,-0.43760336580874837
2008-10-14,-0.4046651369637011
2008-10-15,-0.4132359555248818
2008-10-16,-0.42881793945950586
2008-10-17,-0.43389073508754505
2008-10-20,-0.4368555971196889
2008-10-21,-0.43406715486001723
2008-10-22,-0.44343276007211896
2008-10-23,-0.46011980700693056
2008-10-24,-0.4787391182777334
2008-10-27,-0.4972874842699978
2008-10-28,-0.48945700923117275
2008-10-29,-0.4735645072361575
2008-10-30,-0.43874347730070395
2008-10-31,-0.4073193343097039
2008-11-03,-0.3767091447754479
2008-11-04,-0.377145086577683
2008-11-05,-0.3736715903108847
2008-11-06,-0.39570895554055896
2008-11-07,-0.3755897274888632
2008-11-10,-0.366697045442845
2008-11-11,-0.38465111420308185
2008-11-12,-0.3876213410702096
2008-11-13,-0.40243827884371386
2008-11-14,-0.39860210684379505
2008-11-17,-0.3865859572061998
2008-11-18,-0.39541499629102705
2008-11-19,-0.39798825766169865
2008-11-20,-0.4264729041078714
2008-11-21,-0.4172384650979123
2008-11-24,-0.4074290807624438
2008-11-25,-0.39650333224459255
2008-11-26,-0.39484147450375107
2008-11-27,-0.3701747905421735
2008-11-28,-0.37449560249868064
2008-12-01,-0.35390760560717005
2008-12-02,-0.38307751409044055
2008-12-03,-0.39454859235969975
2008-12-04,-0.4121284857710851
2008-12-05,-0.41880978938562785
2008-12-08,-0.38293811110592346
2008-12-09,-0.3722482704740886
2008-12-10,-0.3374494724390513
2008-12-11,-0.33880375339699464
2008-12-12,-0.3657189731682168
2008-12-15,-0.34265802449350036
2008-12-16,-0.34369447921592755
2008-12-17,-0.3391682038963407
2008-12-18,-0.3345999296929848
2008-12-19,-0.3368719656078938
2008-12-22,-0.3595963789673102
2008-12-23,-0.3816196140528576
2008-12-24,-0.374152830058493
2008-12-25,-0.3763872515677892
2008-12-26,-0.3763602473408254
2008-12-29,-0.378427535725976
2008-12-30,-0.3515201330311579
2008-12-31,-0.3560199394357304
2009-01-02,-0.3560199394357304
2009-01-05,-0.34232627512351865
2009-01-06,-0.32695332842757807
2009-01-07,-0.31457149263271156
2009-01-08,-0.3489207434931265
2009-01-09,-0.3509682074576095
2009-01-12,-0.35922696774836904
2009-01-13,-0.35167842378005987
2009-01-14,-0.35353228314790197
2009-01-15,-0.38251674314643336
2009-01-16,-0.3754915570554145
2009-01-19,-0.3784721290777957
2009-01-20,-0.4008489640520101
2009-01-21,-0.39594555717871827
2009-02-02,-0.3935703339183708
2009-02-03,-0.3706801229035347
2009-02-04,-0.3649577054674009
2009-02-05,-0.36615065052438023
2009-02-06,-0.3529613646635954
2009-02-09,-0.34875995197131215
2009-02-10,-0.34820661673534037
2009-02-11,-0.34473839569083675
2009-02-12,-0.3615977767162326
2009-02-13,-0.3407083878788345
2009-02-16,-0.3455461189565674
2009-02-17,-0.354783652043998
2009-02-18,-0.35095348018660766
2009-02-19,-0.34639268790154354
2009-02-20,-0.36114952622970886
2009-02-23,-0.354043668285272
2009-02-24,-0.36345795634484257
2009-02-25,-0.3592926184712174
2009-02-26,-0.3546367529616774
2009-02-27,-0.35388097447433176
2009-03-02,-0.3687300570665336
2009-03-03,-0.37362289648013935
2009-03-04,-0.3567850882045187
2009-03-05,-0.3428483597220987
2009-03-06,-0.3404196303111693
2009-03-09,-0.3376338432203172
2009-03-10,-0.33110248359509786
2009-03-11,-0.3294097860328211
2009-03-12,-0.32096117853280626
2009-03-13,-0.30015229701003276
2009-03-16,-0.2887307416076832
2009-03-17,-0.28082408972323936
2009-03-18,-0.2814537890316199
2009-03-19,-0.28512315457836623
2009-03-20,-0.2842062279859876
2009-03-23,-0.2555982471106065
2009-03-24,-0.23179075496855606
2009-03-25,-0.20940146388856462
2009-03-26,-0.20639732568480573
2009-03-27,-0.21729046036002486
2009-03-30,-0.24422882465776186
2009-03-31,-0.24123678582472896
2009-04-02,-0.19992720235845263
2009-04-03,-0.18374221300578797
2009-04-06,-0.18518262548109699
2009-04-07,-0.17851656112255465
2009-04-08,-0.1996494690872901
2009-04-09,-0.16592726754062903
2009-04-10,-0.15412437322637929
2009-04-13,-0.1453541601677545
2009-04-14,-0.13470171765211636
2009-04-15,-0.12789608661703378
2009-04-16,-0.11453803181312772
2009-04-17,-0.15273607185215032
2009-04-20,-0.15765028416720794
2009-04-21,-0.13665234312397678
2009-04-22,-0.1373322168933454
2009-04-23,-0.14019046985012784
2009-04-24,-0.14273096054087686
2009-04-27,-0.17698586725885657
2009-04-28,-0.20576796521779905
2009-04-29,-0.19487689452324475
2009-04-30,-0.13922434089547342
2009-05-04,-0.08991903548008007
2009-05-05,-0.08551731372006766
2009-05-06,-0.05695271320488238
2009-05-07,-0.056794359637831526
2009-05-08,-0.06353964458976213
2009-05-11,-0.06320746123884413
2009-05-12,-0.10009930190844507
2009-05-13,-0.09784853234736979
2009-05-14,-0.11920866633608018
2009-05-15,-0.10774378361361192
2009-05-18,-0.08535228244749771
2009-05-19,-0.08003547423745316
2009-05-20,-0.08320981343894995
2009-05-21,-0.09020297727126392
2009-05-22,-0.09671410671031999
2009-05-25,-0.08889381846014621
2009-05-26,-0.08421755709680667
2009-05-27,-0.05996297148513541
2009-06-01,-0.049157881980901874
2009-06-02,-0.04111652983145253
2009-06-03,-0.0532968096713059
2009-06-04,-0.07715412422341772
2009-06-05,-0.08253764535310726
2009-06-08,-0.10671110257701089
2009-06-09,-0.1416905862445017
2009-06-10,-0.13545113151892663
2009-06-11,-0.11475117200373908
2009-06-12,-0.13463113918144176
2009-06-15,-0.16196650943053514
2009-06-16,-0.15896655405587656
2009-06-17,-0.15476809055936325
2009-06-18,-0.1668892164203728
2009-06-19,-0.16149333452117154
2009-06-22,-0.16028610071226135
2009-06-23,-0.17978503663969936
2009-06-24,-0.1458270290004312
2009-06-25,-0.1329315380554319
2009-06-26,-0.12779131607545147
2009-06-29,-0.13209397550836932
2009-06-30,-0.132294104544589
2009-07-01,-0.11052516305276139
2009-07-02,-0.10031479181626335
2009-07-03,-0.09439912762217473
2009-07-06,-0.09522124077990679
2009-07-07,-0.09052317163005097
2009-07-08,-0.09734818326570283
2009-07-09,-0.08230261951379503
2009-07-10,-0.08157800919130187
2009-07-13,-0.11923086871992461
2009-07-14,-0.10615648390325527
2009-07-15,-0.08803321178262224
2009-07-16,-0.0786441225884984
2009-07-17,-0.06914159089131622
2009-07-20,-0.059786875201970235
2009-07-21,-0.06000841542134172
2009-07-22,-0.05254567544528688
2009-07-23,-0.0513478724056472
2009-07-24,-0.04509506847177336
2009-07-27,-0.040542367366106946
2009-07-28,-0.01893609880064895
2009-07-29,-0.022912889427068484
2009-07-30,-0.037866206273050484
2009-07-31,-0.032823469242455494
2009-08-03,-0.02693835487923857
2009-08-04,-0.01752431646182373
2009-08-05,-0.036574533795034725
2009-08-06,-0.03274582813603644
2009-08-07,-0.021278384587642973
2009-08-10,-0.03559465625713076
2009-08-11,-0.04379536645732918
2009-08-12,-0.053416412935117896
2009-08-13,-0.03291285017284684
2009-08-14,-0.021212679570882798
2009-08-17,-0.03925649124640784
2009-08-18,-0.0548869523179516
2009-08-19,-0.05389507359883794
2009-08-20,-0.06919857587055511
2009-08-21,-0.0803579881859029
2009-08-24,-0.055780863229082045
2009-08-25,-0.0674572840786386
2009-08-26,-0.0795765615121401
2009-08-27,-0.08690101333248013
2009-08-28,-0.06970207155921337
2009-08-31,-0.07817509678766799
2009-09-01,-0.05963483026842631
2009-09-02,-0.05152011956941838
2009-09-03,-0.04222870547950763
2009-09-04,-0.03594745645277109
2009-09-07,-0.02531856288313805
2009-09-08,-0.010988241403613985
2009-09-09,-0.016288522020166507
2009-09-10,-0.0014932242248877348
2009-09-11,-0.0013709705176224718
2009-09-14,-0.017017948341033096
2009-09-15,-0.001810127408192752
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,-0.006563657741283424
2009-09-22,-0.015561913397424743
2009-09-23,-0.034881993298092606
2009-09-24,-0.0496577546542013
2009-09-25,-0.03833392313672812
2009-09-28,-0.04798557425269301
2009-09-29,-0.031704398930407995
2009-09-30,-0.0331084354984037
2009-10-01,-0.02381521849735524
2009-10-02,-0.04273312050540723
2009-10-05,-0.043370117443453426
2009-10-06,-0.029758096795820754
2009-10-07,-0.012761592408328748
2009-10-08,-0.02581572893429629
2009-10-09,-0.012534467284408435
2009-10-12,-0.013632578319617505
2009-10-13,-0.015081848154217314
2009-10-14,-0.006952873344609034
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,-0.0005642483043499791
2009-10-20,-0.0018065630537628108
2009-10-21,-0.013976099405933584
2009-10-22,-0.03522989566579238
2009-10-23,-0.028703055510104214
2009-10-26,-0.02028013876205703
2009-10-27,-0.026465470361179744
2009-10-28,-0.0380099962577769
2009-10-29,-0.06802231752471877
2009-10-30,-0.0753667547489687
2009-11-02,-0.07912451616796423
2009-11-03,-0.07933779722938561
2009-11-04,-0.06348454609647802
2009-11-05,-0.07484469955317163
2009-11-06,-0.06763738416163345
2009-11-09,-0.05435873243793865
2009-11-10,-0.042078620417567825
2009-11-11,-0.029541339485858242
2009-11-12,-0.032767010038192046
2009-11-13,-0.03993730664378037
2009-11-16,-0.018260386384499228
2009-11-17,-0.027296216087422498
2009-11-18,-0.030061601268607574
2009-11-19,-0.0263393881577072
2009-11-20,-0.04153118094061692
2009-11-23,-0.04141210065259482
2009-11-24,-0.03945075748363913
2009-11-25,-0.033907783677307735
2009-11-26,-0.0402409463231761
2009-11-27,-0.08070073284397328
2009-11-30,-0.07219974453709066
2009-12-01,-0.055415840303608466
2009-12-02,-0.04723028218677772
2009-12-03,-0.04759251650770924
2009-12-04,-0.05573101358728594
2009-12-07,-0.04089399960592022
2009-12-08,-0.04092589070201136
2009-12-09,-0.03884541582335965
2009-12-10,-0.05855415165943767
2009-12-11,-0.04258167924865075
2009-12-14,-0.03596839284559172
2009-12-15,-0.03533443086996546
2009-12-16,-0.04450215891293874
2009-12-17,-0.04698873353806321
2009-12-18,-0.04531762035209819
2009-12-21,-0.04510920176961486
2009-12-22,-0.03459456048229659
2009-12-23,-0.03272717185014751
2009-12-24,-0.029405983473780095
2009-12-25,-0.030701741930659554
2009-12-28,-0.017803259251467307
2009-12-29,-0.01922707515518085
2009-12-30,-0.013584886564210197
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,-0.004165811899077609
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-0.010233761817241782
2010-01-13,-0.03204192802599526
2010-01-14,-0.016788984360622594
2010-01-15,-0.011590069928255953
2010-01-18,-0.01812479125257005
2010-01-19,-0.030589701884411236
2010-01-20,-0.027248359553910806
2010-01-21,-0.03465061256490343
2010-01-22,-0.06370836541630531
2010-01-25,-0.07238723168131478
2010-01-26,-0.10882290742808454
2010-01-27,-0.10819932565479007
2010-01-28,-0.0975314426302718
2010-01-29,-0.09969007309838651
2010-02-01,-0.11407932514076635
2010-02-02,-0.12332337747089628
2010-02-03,-0.11394614288698968
2010-02-04,-0.11678297934350645
2010-02-05,-0.1557006006190722
2010-02-08,-0.15218207762813052
2010-02-09,-0.14156471069940557
2010-02-10,-0.12844935103803012
2010-02-22,-0.10453138232235237
2010-02-23,-0.0938390903576769
2010-02-24,-0.09848405349506373
2010-02-25,-0.10956821235731473
2010-02-26,-0.106794756350578
2010-03-01,-0.0915250589910589
2010-03-02,-0.08835911599082902
2010-03-03,-0.08240779856595137
2010-03-04,-0.09366357138594983
2010-03-05,-0.08220802334139699
2010-03-08,-0.07696474578784218
2010-03-09,-0.07861215501506358
2010-03-10,-0.0730416740090889
2010-03-11,-0.08154467539585297
2010-03-12,-0.08076650437592126
2010-03-15,-0.09184984341278046
2010-03-16,-0.08542705805460715
2010-03-17,-0.06939795968982954
2010-03-18,-0.06864976400103873
2010-03-19,-0.06729885091312748
2010-03-22,-0.07783920786939624
2010-03-23,-0.0807295948229464
2010-03-24,-0.0855723063891024
2010-03-25,-0.08659047891632476
2010-03-26,-0.08411375695856416
2010-03-29,-0.07375299698055426
2010-03-30,-0.0687609755037546
2010-03-31,-0.07855761266179473
2010-04-01,-0.06675081723180876
2010-04-02,-0.06169316846789996
